卖家ID,前一天登录次数,前一周登录次数,上传产品数量,审核通过的产品总数量,在线产品数量,前一天产品曝光次数,前一周产品曝光次数,最近7天产品曝光次数,前一天在线时长,前一周在线时长,最近7天登录次数,最近7天在线时长,前一个月登录次数,前一个月在线时长,最近30天登录次数,最近30天在线时长,前3个月登录次数,前3个月在线时长,最近90天登录次数,最近90天在线时长,前一月产品曝光次数,最近30天产品曝光次数,前3月产品曝光次数,最近90天产品曝光次数,城市,诚保类型,黄牌数量,警告数量,代理商名称,最近60天手动好评数量,最近60天中评数量,最近60天差评数量,最近60天的订单未评价率
ff8080814c30bd6d014c349efbf6072d,1,6,27,27,27,627,2944,3136,0.00,9.70,6,7.78,12,15.72,18,23.50,12,15.72,18,23.50,3574,6710,3574,6710,宿州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c349ea0e20701,0,0,1,0,0,0,0,0,0,0,0,0,2,1.61,2,1.61,2,1.61,2,1.61,0,0,0,0,温州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c349c4d5d06f9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c349c1d610774,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3494f26f075a,0,0,1,0,0,0,0,0,0,0,0,0,3,0.48,3,0.48,3,0.48,3,0.48,0,0,0,0,衡水市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c348e39fb0750,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,大连市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c348c1f300702,1,6,4,4,4,3,7,10,0.00,4.67,6,4.67,6,2.08,12,6.75,6,2.08,12,6.75,0,10,0,10,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3488ec8b06ca,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,枣庄市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c348056e306d6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3463fdad06ed,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18,1,0.18,1,0.18,1,0.18,0,0,0,0,湛江市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c344719f806c4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,中山市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c343fa2a70732,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c335d5fad06ab,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,苏州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32fc075d06a8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32ef89a9069e,0,0,0,0,0,0,0,0,0,0,0,0,2,0.40,2,0.40,2,0.40,2,0.40,0,0,0,0,长沙市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32eba16d0695,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,洛阳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32e15f36068c,0,1,8,0,0,0,0,0,0,0.00,1,0.00,1,0.86,2,0.86,1,0.86,2,0.86,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32d91d3f0681,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,莆田市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32d6480b067b,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd6d014c32d0428f06bd,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,中山市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32c721970706,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,2,0.00,2,0.00,2,0.00,0,0,0,0,厦门市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c32c63a0c06b0,1,6,145,145,78,97,806,770,0.00,0.29,6,0.29,12,24.93,18,25.22,12,24.93,18,25.22,1081,1851,1081,1851,滁州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c32c4333a06aa,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32c1829f06f9,1,1,1,0,0,0,0,0,0.00,0.00,2,0.00,10,4.94,12,4.94,10,4.94,12,4.94,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32ac8b0a06ec,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32a788750650,1,6,2,2,2,174,538,650,0.00,0.76,6,0.76,13,5.03,19,5.79,13,5.03,19,5.79,776,1426,776,1426,揭阳市, ,0,0,广州市伊洛汉网络科技有限公司,0,0,0,0
ff8080814c30bd1c014c32a43fee0647,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22,1,0.22,1,0.22,1,0.22,0,0,0,0,云浮市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32a193c206db,0,0,0,0,0,0,0,0,0,0,0,0,3,0.29,3,0.29,3,0.29,3,0.29,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32a04b250656,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,汕头市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c329ab370068c,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3293c02b06c8,1,6,38,38,38,216,1225,1229,1.54,2.79,6,4.02,8,8.04,14,12.06,8,8.04,14,12.06,304,1533,304,1533,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c329162910642,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c328ce8fa0629,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c328c00970626,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c3288e9d80622,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,中山市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c328822170668,1,6,33,33,33,15,67,76,2.98,7.85,6,9.41,12,9.09,18,18.50,12,9.09,18,18.50,26,102,26,102,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3283638d0660,0,0,0,0,0,0,0,0,0,0,0,0,2,1.01,2,1.01,2,1.01,2,1.01,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3277366f0611,0,1,0,0,0,0,0,0,0,0.04,1,0.04,2,0.02,3,0.06,2,0.02,3,0.06,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32771ef2060c,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,汕头市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3276ed720698,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,2,0.11,2,0.11,2,0.11,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3273966f068a,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18,2,0.18,2,0.18,2,0.18,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c326b23bb05ff,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd6d014c326863110643,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19,1,0.19,1,0.19,1,0.19,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c326632e805f4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c325645bb061b,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3254b2a8066a,0,1,0,0,0,0,0,0,0,0.00,1,0.00,3,0.01,4,0.01,3,0.01,4,0.01,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32542b1e05dc,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32531e9305d7,1,0,1,1,1,1,0,1,0.00,0,1,0.00,6,1.71,7,1.71,6,1.71,7,1.71,1,2,1,2, , ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32510b3205d3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52,1,0.52,1,0.52,1,0.52,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32505d3005cd,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,郑州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c324ddf7805c3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,云浮市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c324a7b510608,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3243431005be,1,3,7,7,7,7,51,58,0.00,0.00,4,0.00,11,1.11,15,1.11,11,1.11,15,1.11,56,114,56,114,嘉兴市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c323f1b1f05fa,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,郑州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3237979505a9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,1,0.02,1,0.02,1,0.02,0,0,0,0,泰安市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3237700205f0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,常德市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3236bc7405a2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,4,0.00,4,0.00,4,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3231823b062a,1,6,11,11,11,11,43,35,0.00,0.00,6,0.00,9,8.03,15,8.03,9,8.03,15,8.03,27,62,27,62,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c322fd202057b,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,常德市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c322ca1aa05d9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34,1,0.34,1,0.34,1,0.34,0,0,0,0,南通市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c322bf5e0061d,1,6,370,370,370,258,2068,2073,1.82,5.99,6,5.88,12,16.65,18,22.53,12,16.65,18,22.53,1318,3391,1318,3391,苏州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3229843005cf,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,3,0.00,3,0.00,3,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32235a7b060c,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c322244f70572,0,0,1,0,0,0,0,0,0,0,0,0,2,0.00,2,0.00,2,0.00,2,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c3222365a055d,1,6,1436,1367,1367,1333,5959,6405,0.01,0.00,6,0.01,9,0.09,15,0.10,9,0.09,15,0.10,2940,9345,2940,9345,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32219edb05fe,0,4,2,2,2,0,0,0,0,4.47,4,4.47,3,0.09,7,4.56,3,0.09,7,4.56,0,0,0,0,云浮市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c32211f2f05b4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,温州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32208fe305f5,1,6,1815,1699,1687,1374,3937,4878,1.18,0.31,6,1.19,7,0.39,13,1.58,7,0.39,13,1.58,1433,6311,1433,6311,福州市, ,1,0, ,0,0,0,0
ff8080814c30bd6b014c321f0df00548,1,6,17,13,13,87,434,452,0.00,7.05,6,3.68,11,9.89,17,13.57,11,9.89,17,13.57,128,580,128,580,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c321ee46105e5,1,6,28,28,28,323,1378,1437,0.34,3.57,6,3.91,13,10.83,19,14.74,13,10.83,19,14.74,2395,3832,2395,3832,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c321df70f055a,1,6,2205,2128,2110,1015,5090,5268,0.13,0.00,6,0.13,13,1.20,19,1.33,13,1.20,19,1.33,4814,10082,4814,10082,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c321daac50543,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3215a2080596,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0,深圳市扬帆天下科技有限公司,0,0,0,0
ff8080814c30bd1c014c32142a4c05cf,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,泰安市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c3211ee7f0534,1,6,68,33,33,12,112,105,0.96,1.05,6,0.96,12,16.41,18,17.37,12,16.41,18,17.37,90,195,90,195,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c320f630a054b,1,6,28,27,24,31,101,124,0.00,2.85,6,1.39,11,6.04,17,7.43,11,6.04,17,7.43,23,147,23,147,西安市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c320c63df0528,0,0,0,0,0,0,0,0,0,0,0,0,3,0.14,3,0.14,3,0.14,3,0.14,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c320c17420522,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,惠州市, ,0,0,深圳市扬帆天下科技有限公司,0,0,0,0
ff8080814c30bd1c014c3208ff7705b7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,梅州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3208c7e405b3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,1,0.09,1,0.09,1,0.09,0,0,0,0,兰州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3208376d0534,0,0,0,0,0,0,0,0,0,0,0,0,4,0.45,4,0.45,4,0.45,4,0.45,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c3207eb36050f,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,长沙市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3207a0e80572,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c32050017052d,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,珠海市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c32003b5f04f3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31fe4cc90519,0,0,0,0,0,0,0,0,0,0,0,0,5,1.07,5,1.07,5,1.07,5,1.07,0,0,0,0,乌鲁木齐市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31fd05c7055a,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31f7f68304c6,0,1,0,0,0,0,0,0,0,0.32,1,0.32,1,0.00,2,0.32,1,0.00,2,0.32,0,0,0,0,台州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31f5dc4d0506,0,0,0,0,0,0,0,0,0,0,0,0,2,0.16,2,0.16,2,0.16,2,0.16,0,0,0,0,广州市, ,0,0,深圳市扬帆天下科技有限公司,0,0,0,0
ff8080814c30bd6d014c31f398220546,1,2,3,3,3,1,3,4,0.18,0.00,3,0.18,10,4.74,13,4.92,10,4.74,13,4.92,2,6,2,6,苏州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31f16fdf04ba,1,6,83,83,83,940,2817,3474,0.93,8.99,6,9.52,13,17.09,19,26.61,13,17.09,19,26.61,1996,5470,1996,5470,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31ed449c04f5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,3,0.00,3,0.00,3,0.00,0,0,0,0,洛阳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31ec2f0a04ea,0,0,0,0,0,0,0,0,0,0,0,0,6,1.09,6,1.09,6,1.09,6,1.09,0,0,0,0,泉州市, ,0,0,厦门企盟网络科技有限公司,0,0,0,0
ff8080814c30bd1c014c31eba1ed0570,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,2,0.11,2,0.11,2,0.11,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31eaa5ab04ac,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,衡水市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31e931180561,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31e7ee9d0524,0,0,0,0,0,0,0,0,0,0,0,0,2,0.38,2,0.38,2,0.38,2,0.38,0,0,0,0,南阳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31e7016e04a1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31e476f80519,1,6,34,34,20,188,781,871,0.01,0.02,6,0.03,13,5.49,19,5.52,13,5.49,19,5.52,1310,2181,1310,2181,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31e068210494,0,0,0,0,0,0,0,0,0,0,0,0,3,2.08,3,2.08,3,2.08,3,2.08,0,0,0,0,杭州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31da557c0508,0,1,0,0,0,0,0,0,0,0.06,1,0.06,4,0.34,5,0.40,4,0.34,5,0.40,0,0,0,0,杭州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31d8804604ff,1,6,8,6,6,39,231,259,0.00,0.32,6,0.23,12,7.20,18,7.43,12,7.20,18,7.43,14,273,14,273,金华市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31d506f304f2,1,6,136,135,129,182,918,903,0.00,0.00,6,0.00,11,3.08,17,3.08,11,3.08,17,3.08,1726,2629,1726,2629,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31d40a9f052c,0,0,0,0,0,0,0,0,0,0,0,0,3,1.35,3,1.35,3,1.35,3,1.35,0,0,0,0,贵阳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31d1d9be047c,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31d160c804de,0,0,0,0,0,0,0,0,0,0,0,0,2,1.00,2,1.00,2,1.00,2,1.00,0,0,0,0,莆田市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31b9e9ac04aa,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84,1,0.84,1,0.84,1,0.84,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31b9c2a00512,0,0,0,0,0,0,0,0,0,0,0,0,4,1.46,4,1.46,4,1.46,4,1.46,0,0,0,0,东莞市, ,0,0,厦门企盟网络科技有限公司,0,0,0,0
ff8080814c30bd1c014c31b5712e0497,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,衡阳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31b3fb95045e,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60,1,0.60,1,0.60,1,0.60,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31b375840490,0,0,0,0,0,0,0,0,0,0,0,0,3,1.80,3,1.80,3,1.80,3,1.80,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31b279b1048a,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,2,0.01,2,0.01,2,0.01,0,0,0,0,金华市, ,0,0,金华科络电子商务有限公司,0,0,0,0
ff8080814c30bd6d014c31b205b504ac,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31b17e3f04a6,1,6,11,11,11,102,480,480,0.00,0.86,6,0.36,8,5.50,14,5.86,8,5.50,14,5.86,485,965,485,965,杭州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31ad2147047b,1,6,24,24,22,3,30,31,0.00,0.51,6,0.51,11,6.96,17,7.47,11,6.96,17,7.47,9,40,9,40,金华市, ,0,0,北京久禾电子商务有限公司,0,0,0,0
ff8080814c30bd6d014c31a96f7e049a,0,0,1,0,0,0,0,0,0,0,0,0,3,0.09,3,0.09,3,0.09,3,0.09,0,0,0,0,烟台市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31a7cff6044a,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31a5e005048f,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c319e282604d9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34,1,0.34,1,0.34,1,0.34,0,0,0,0,十堰市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c319c12690462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,济南市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c319bb61d04cf,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,1,0.14,1,0.14,1,0.14,0,0,0,0,香港, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c319b7bd504c7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,无锡市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c319a446504c1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,2,0.00,2,0.00,2,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3196777b0467,1,6,1942,1783,1783,1808,9180,9692,0.00,3.39,6,3.18,11,7.60,17,10.78,11,7.60,17,10.78,4615,14307,4615,14307,莆田市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c31956c1e045f,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,3,0.00,3,0.00,3,0.00,0,0,0,0,廊坊市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c31941bcc043d,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,承德市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c319221a4040f,1,6,2,1,1,2,23,21,0.00,2.20,6,0.76,13,4.77,19,5.53,13,4.77,19,5.53,15,36,15,36,桂林市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c318ef93503fc,0,0,0,0,0,0,0,0,0,0,0,0,3,0.21,3,0.21,3,0.21,3,0.21,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c318c1da503f6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.13,2,0.13,2,0.13,2,0.13,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c318b97870443,0,0,0,0,0,0,0,0,0,0,0,0,3,0.84,3,0.84,3,0.84,3,0.84,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c31840b7303e5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c30bd1c014c3179351f0402,1,6,222,213,212,1315,7147,7076,5.85,19.60,6,20.42,13,73.21,19,93.63,13,73.21,19,93.63,8872,15948,8872,15948,桂林市, ,0,0,深圳市扬帆天下科技有限公司,0,0,0,0
ff8080814c30bd1c014c317565af0470,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3171a2c80405,1,6,12,12,12,56,295,287,0.00,0.46,6,0.00,4,4.39,10,4.39,4,4.39,10,4.39,65,352,65,352,湛江市, ,0,0, ,0,0,0,0
ff8080814c30bd6d014c3170fd1e03fd,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,嘉兴市, ,0,0, ,0,0,0,0
ff8080814c30bd6b014c3170e1a703b1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,1,0.11,1,0.11,1,0.11,0,0,0,0,广州市, ,0,0, ,0,0,0,0
